# Pilot items: Honkoku-Lines items on PDM 1.0 or CC BY 4.0 images.
# group: calibration (the first two pages) or heldout (the rest).
# page_id is the page record id the importer writes, hl:<item_id>:<image_index>.
item_id	title	holder	licence	production	band	lines_per_page	n_pages	group	page_id	image_index	n_lines	reason
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:25	25	13	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:45	45	10	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:47	47	1	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:49	49	10	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:51	51	16	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:52	52	13	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:53	53	18	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:54	54	17	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:56	56	16	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:57	57	19	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:59	59	19	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:60	60	18	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:62	62	18	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:63	63	19	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:64	64	11	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:65	65	15	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:67	67	20	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:68	68	5	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:70	70	1	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:71	71	1	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:72	72	7	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:73	73	19	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:74	74	2	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:75	75	4	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:76	76	13	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:77	77	16	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:78	78	5	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:80	80	20	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:81	81	17	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:82	82	16	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:83	83	18	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:84	84	14	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
68C7BEFABCCE5DD6A2327799118C7CD1	賀茂社記録. 第12冊	国立国会図書館 National Diet Library, JAPAN	PDM-1.0	handwritten	medium	12.0	56	heldout	hl:68C7BEFABCCE5DD6A2327799118C7CD1:86	86	11	medium lines, handwritten, 国立国会図書館 National Diet Library, JAPAN
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	calibration	hl:C667A0A535FA858441AE06C4A239153F:1	1	2	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	calibration	hl:C667A0A535FA858441AE06C4A239153F:2	2	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:3	3	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:4	4	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:5	5	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:6	6	4	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:7	7	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:8	8	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:9	9	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:10	10	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:11	11	4	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:12	12	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:13	13	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:14	14	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:15	15	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:16	16	5	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:17	17	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:18	18	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:19	19	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:20	20	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:21	21	4	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:22	22	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:23	23	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:24	24	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:25	25	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:26	26	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:27	27	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:28	28	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:29	29	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:30	30	6	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:31	31	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:32	32	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:33	33	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:34	34	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:35	35	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:36	36	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:37	37	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:38	38	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:39	39	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:40	40	2	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:41	41	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:42	42	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:43	43	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:44	44	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:45	45	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:46	46	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:47	47	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:48	48	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:49	49	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:50	50	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:51	51	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:52	52	3	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:53	53	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:54	54	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:55	55	6	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:56	56	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:57	57	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:58	58	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:59	59	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:60	60	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:61	61	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:62	62	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:63	63	6	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:64	64	6	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:65	65	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:66	66	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:67	67	8	sparse lines, unknown, 国立公文書館 National Archives of Japan
C667A0A535FA858441AE06C4A239153F	陸奥国郷帳　５	国立公文書館 National Archives of Japan	PDM-1.0	unknown	sparse	7.0	134	heldout	hl:C667A0A535FA858441AE06C4A239153F:68	68	7	sparse lines, unknown, 国立公文書館 National Archives of Japan
